imageTest.thisRepN,imageTest.thisTrialN,imageTest.thisN,imageTest.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_5.started,image_5.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,key_resp_7.keys,key_resp_7.rt,polygon_6.started,polygon_6.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,currTrial,imgName,soa,fixTime,jitter,stim.started,stim.stopped,mask.started,mask.stopped,mainTrial_response.keys,mainTrial_response.rt,mainTrial_response.started,mainTrial_response.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,137.4858796999997,138.2196383999999,72,imgs/3_stim.png,0.020936786765687367,0.7225893893214472,0.29257118053969156,138.48626739999963,138.51962769999955,138.53630460000022,138.56965390000005,d,1.256227800000488,137.66928430000007,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,138.96981349999987,139.50336330000027,73,imgs/1_stim.png,0.04494260580316907,0.5274372541142965,0.4591419657894634,139.93688959999963,139.97023309999895,140.02028559999962,140.05365130000064,a,1.4589965000013763,139.1532628999994,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,140.6539410000005,141.4709602999992,74,imgs/4_stim.png,0.10928486465585964,0.8072727315344441,0.08439189712794887,141.53762160000042,141.5709377000003,141.67098839999926,141.70435689999977,e,1.112998399999924,140.8372904000007,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,141.98787319999974,142.97167040000022,75,imgs/1_stim.png,0.08954120940949944,0.9752696256728128,0.2529457750201531,143.204995099999,143.2383854999989,143.32177039999988,143.35506200000054,a,1.5170533000000432,142.1712418999996,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,143.72188189999906,144.6222789000003,76,imgs/2_stim.png,0.1107744722876637,0.8928640707381768,0.250438005544098,144.85575140000037,144.88906300000053,144.98906689999967,145.02241630000026,q,1.2611609999985376,143.90531190000002,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,145.20581519999905,146.1062311000005,77,imgs/2_stim.png,0.06923513205658754,0.8938336014456909,0.31623840624414096,146.38973319999968,146.4231467999998,146.50645219999933,146.53977920000034,q,1.370325400001093,145.3892407000003,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,146.80658889999904,147.5735509999995,78,imgs/3_stim.png,0.04620603796339139,0.7524041350702622,0.37815784115935636,147.92369789999975,147.95704490000026,147.9903775999992,148.0237821999999,d,1.2696063999992475,146.9899201999997,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,148.30717189999996,148.82404879999922,79,imgs/4_stim.png,0.11008123070779001,0.5032452453480596,0.13556916360754545,148.92407850000018,148.95747329999904,149.0741734000003,149.10756469999978,e,0.8258624000009149,148.49059730000045,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,149.35765139999967,150.24137379999956,80,imgs/1_stim.png,0.02744829355320113,0.8744753096189447,0.041588762659258316,150.25802619999922,150.29138059999968,150.30803150000065,150.3414314999991,q,1.2983973999998852,149.54103310000028,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,150.8749631999999,151.7919798999992,81,imgs/4_stim.png,0.11423029922632577,0.9161183166238213,0.06738486901911889,151.84204370000043,151.87535000000025,151.99207960000058,152.0254430999994,e,1.2713062000002537,151.05836269999963,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,152.37557919999927,153.00923259999945,82,imgs/2_stim.png,0.11298345464908405,0.6234746537808122,0.08293582268928584,153.0592087999994,153.09260320000067,153.20931070000006,153.24259949999941,q,0.9605040000005829,152.5589863999994,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,153.55942529999993,154.35972799999945,83,imgs/2_stim.png,0.02382626282150398,0.7858800292898416,0.3126576610811557,154.64320059999955,154.67658309999933,154.69323909999912,154.72658369999954,q,1.4869225000002189,153.74287530000038,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,155.2768388000004,155.993783599999,84,imgs/1_stim.png,0.012971647128935294,0.717653163901068,0.24080174803698945,156.21055239999987,156.24394589999974,156.26059689999965,156.29389880000053,d,1.3451851999998325,155.46025740000005,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,156.84415239999907,157.84462299999905,85,imgs/3_stim.png,0.08462220031016926,0.9878289905735671,0.13649285437250208,157.9446680000001,157.97801310000068,158.06135989999893,158.09467570000015,d,1.3788800000002084,157.0275832999996,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,158.44483620000028,159.19519509999918,86,imgs/1_stim.png,0.044108427714736866,0.735363208847855,0.028276679346523337,159.19519509999918,159.22862030000033,159.2618581000006,159.29525339999964,q,1.3621610999998666,158.62832030000027,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,160.02888039999925,160.86263820000022,87,imgs/3_stim.png,0.09860008580522632,0.8336984675502277,0.03428858822105568,160.87928569999895,160.9126422999998,161.0125982999998,161.04600430000028,d,1.1705037000010634,160.21228789999986,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,161.42952409999998,162.07971539999926,88,imgs/1_stim.png,0.07756136486603042,0.6358419004539652,0.07002898918841949,162.11310009999943,162.14645179999934,162.22988850000002,162.26314499999899,a,0.9655039999997825,161.6128664000007,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,162.61329339999975,163.51371730000028,89,imgs/1_stim.png,0.062416427258771084,0.8968823977531635,0.14249554419620847,163.6304199999995,163.663729599999,163.73042669999995,163.77478650000012,a,1.2686930999989272,162.79674179999893,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,164.09726290000071,165.08104579999963,90,imgs/4_stim.png,0.10548306789994862,0.970722998605634,0.030760486934838183,165.08104579999963,165.11440550000043,165.2144927999998,165.24779110000054,e,1.2617926000002626,164.2806930000006,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,165.58123680000062,166.51496609999958,91,imgs/2_stim.png,0.04653961413128813,0.9189454885028112,0.18867602335188638,166.66502779999973,166.69839719999982,166.74845559999994,166.7818213999999,q,1.2377909999995609,165.7646420000001,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,167.04853279999952,167.66546220000055,92,imgs/3_stim.png,0.03803986727076662,0.615887206169315,0.34208409250140376,167.98226599999907,168.01562079999894,168.04895769999894,168.08229670000037,d,1.1764452000006713,167.23203739999917,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,168.44913189999897,169.0661,93,imgs/2_stim.png,0.010083448804950948,0.6133376575512977,0.30949323104122783,169.34955029999946,169.38290249999955,169.39958639999895,169.43291639999916,q,1.0666768000010052,168.63256790000014,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,169.73301530000026,170.56675340000038,94,imgs/4_stim.png,0.08384385783633937,0.8329528593752259,0.4791534813464609,171.0336368999997,171.06694029999926,171.13364510000065,171.16695629999958,e,1.5680353999996441,169.91650089999894,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,171.51712670000052,172.25078939999912,95,imgs/2_stim.png,0.022567522413718163,0.7294885511736988,0.4243406650697168,172.6509812000004,172.68432559999928,172.70097899999928,172.7343295999999,q,1.283804599999712,171.70055200000024,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,173.01777539999966,173.83479330000046,96,imgs/2_stim.png,0.04957743413528424,0.8089622179127722,0.16734230612740292,173.96820730000036,174.00158569999985,174.0516764999993,174.08491230000072,q,1.2042748000003485,173.2011679999996,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,174.45174459999907,174.9852878999991,97,imgs/1_stim.png,0.04705374668296533,0.5190891393702258,0.021779477199812103,174.9686314999999,175.0019298999996,175.05200180000065,175.0853365999992,q,1.0323398000000452,174.63515580000058,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,175.70222939999985,176.41931809999915,98,imgs/4_stim.png,0.1035794338750783,0.7042906933099589,0.06755844846352288,176.4525776999999,176.48594629999934,176.58595629999945,176.6193017000005,e,1.0287899000013567,175.88569540000026,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,176.9527775000006,177.51972129999922,99,imgs/4_stim.png,0.025135803359976464,0.5581528062649357,0.21057785274837737,177.70314409999992,177.73647709999932,177.7531486000007,177.7865013999999,q,0.9442631000001711,177.13621590000002,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.10329490000004,None,,,,,,,
