imageTest.thisRepN,imageTest.thisTrialN,imageTest.thisN,imageTest.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_5.started,image_5.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,key_resp_7.keys,key_resp_7.rt,polygon_6.started,polygon_6.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,currTrial,imgName,soa,fixTime,jitter,stim.started,stim.stopped,mask.started,mask.stopped,mainTrial_response.keys,mainTrial_response.rt,mainTrial_response.started,mainTrial_response.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,71,0,71,0,,,,,,,,,,,,,,,,,133.4254634000008,134.39247690000047,71,imgs/1_stim.png,0.032304746565606036,0.9568150118958424,0.057953295558071605,134.42584130000068,134.45920370000022,134.4759025000003,134.50925700000062,a,1.446461399999862,133.60885850000068,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,72,0,72,0,,,,,,,,,,,,,,,,,135.09283890000006,135.97655320000013,72,imgs/3_stim.png,0.011825496762355567,0.8782729345500675,0.26726212262702337,136.22665380000035,136.2599794000007,136.24338640000042,136.27667540000039,a,1.437411500000053,135.27624250000008,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,73,0,73,0,,,,,,,,,,,,,,,,,136.76019460000043,137.6105602000007,73,imgs/4_stim.png,0.0875696783745646,0.8481584180565915,0.16912957338564777,137.76062470000033,137.79401170000074,137.8606972000007,137.89401380000072,e,1.3236596999995527,136.94358340000053,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,74,0,74,0,,,,,,,,,,,,,,,,,138.31088060000002,139.1279151000008,74,imgs/3_stim.png,0.01293990495041995,0.8073628186466866,0.07958216090810138,139.1779301000006,139.21125770000071,139.21125770000071,139.2445998000003,q,1.125020399999812,138.49428620000072,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,75,0,75,0,,,,,,,,,,,,,,,,,139.66145680000045,140.52845640000032,75,imgs/3_stim.png,0.05273284305767061,0.8575160622740725,0.33881504847266997,140.8452513000002,140.87863540000035,140.91195190000053,140.94530610000038,q,1.7094121000000086,139.84483060000002,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,76,0,76,0,,,,,,,,,,,,,,,,,141.59562430000005,142.22921870000027,76,imgs/4_stim.png,0.04498074688367699,0.6209313223516397,0.1272467978518797,142.32923480000045,142.36261840000043,142.39595430000008,142.42929490000006,q,1.059382800000094,141.7790089,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,77,0,77,0,,,,,,,,,,,,,,,,,142.8794583000008,143.62981740000032,77,imgs/2_stim.png,0.013768634728533518,0.739153576273236,0.3139266802535119,143.91324630000054,143.94662680000056,143.94662680000056,143.9799395,q,1.3584228999998231,143.0628802000001,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,78,0,78,0,,,,,,,,,,,,,,,,,144.46347980000064,145.18045500000062,78,imgs/2_stim.png,0.059831896727832984,0.7108205768311482,0.4362957234366372,145.59732010000062,145.6306910000003,145.66405250000025,145.69744830000036,e,1.2942626000003656,144.64692470000045,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,79,0,79,0,,,,,,,,,,,,,,,,,145.9808079000004,146.5476976,79,imgs/1_stim.png,0.020317492445060724,0.5617114389147837,0.41060871211728583,146.93125150000014,146.96453480000037,146.98126120000052,147.0145775000001,d,1.1560417000000598,146.16428070000075,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,80,0,80,0,,,,,,,,,,,,,,,,,147.3647189000003,148.1483988,80,imgs/1_stim.png,0.09261311715624437,0.7738818536571302,0.29630293993010604,148.41516160000083,148.44856940000045,148.5319472000001,148.56525650000003,a,1.0921754000000874,147.54812480000055,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,81,0,81,0,,,,,,,,,,,,,,,,,148.68201920000047,149.3822869000005,81,imgs/1_stim.png,0.0908384405023719,0.6902233484828852,0.28000325822725186,149.6323996000001,149.66570219999994,149.7490688000007,149.7824341000005,e,1.107893100000183,148.8653757000002,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,82,0,82,0,,,,,,,,,,,,,,,,,150.01585280000018,150.7829270000002,82,imgs/1_stim.png,0.08833229124616884,0.7600851403027897,0.21245505522216562,150.96643980000044,150.99965920000068,151.0830132000001,151.1163576000008,q,1.4817633000002388,150.19932420000077,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,83,0,83,0,,,,,,,,,,,,,,,,,151.71664240000064,152.50029450000056,83,imgs/4_stim.png,0.016457466697458095,0.7834718207379456,0.32982247661725317,152.81711150000046,152.8504309,152.8504309,152.88381160000063,q,1.6383154999994076,151.90004950000002,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,84,0,84,0,,,,,,,,,,,,,,,,,153.5840846000001,154.48449419999997,84,imgs/2_stim.png,0.09026413048518674,0.8996029899267034,0.3912553380011134,154.85130180000033,154.88467730000048,154.96800090000033,155.0013667000003,q,1.5839437999993606,153.76750080000056,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,85,0,85,0,,,,,,,,,,,,,,,,,155.38485630000014,156.3018899000008,85,imgs/1_stim.png,0.012637705141282094,0.905632719994226,0.09506725904416546,156.36859690000074,156.4019655000002,156.4019655000002,156.43532010000035,q,1.7320760000002338,155.56827480000084,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,86,0,86,0,,,,,,,,,,,,,,,,,157.33564550000028,158.1027126000008,86,imgs/4_stim.png,0.05959327146912526,0.7553885163188769,0.35038928049248214,158.41948260000026,158.45281090000026,158.50286700000015,158.53622220000034,q,3.5362076000001252,157.51908210000056,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,87,0,87,0,,,,,,,,,,,,,,,,,161.08728880000035,161.62087780000002,87,imgs/4_stim.png,0.08880216419394373,0.5317878956194043,0.47474247311525575,162.07106860000022,162.10436540000046,162.18775180000011,162.22110880000037,e,1.4604178999998112,161.2707104000001,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,88,0,88,0,,,,,,,,,,,,,,,,,162.7713642000008,163.62169859999995,88,imgs/2_stim.png,0.015933597781970656,0.8440913881314716,0.20983652975412598,163.8051464,163.83847830000013,163.83847830000013,163.87180940000053,q,1.2878492000008919,162.95475380000062,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,89,0,89,0,,,,,,,,,,,,,,,,,164.28867400000036,165.03897190000043,89,imgs/1_stim.png,0.04235838421785278,0.7407390526216753,0.02952677119528002,165.03897190000043,165.0723579000005,165.10569830000077,165.13933220000035,e,1.8561976999999388,164.47210300000006,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,90,0,90,0,,,,,,,,,,,,,,,,,166.37291880000066,166.93983040000057,90,imgs/1_stim.png,0.08987963739578313,0.5553528279955765,0.052739645958356174,166.9565119000008,166.98986850000074,167.0732233000008,167.10657450000053,a,0.9929599999995844,166.55633780000062,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,91,0,91,0,,,,,,,,,,,,,,,,,167.59007780000047,168.14039090000006,91,imgs/4_stim.png,0.08571277439339224,0.5377830128077865,0.12967006689290578,168.24033710000003,168.2737377000003,168.3404659000007,168.37385470000027,e,0.9747737000006964,167.77354040000046,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,92,0,92,0,,,,,,,,,,,,,,,,,168.79061610000008,169.72431750000032,92,imgs/4_stim.png,0.010698543221478337,0.9308313746403537,0.4563708293345802,170.15790130000005,170.19120660000044,170.19120660000044,170.22453020000012,e,1.7072397000001729,168.9740111000001,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,93,0,93,0,,,,,,,,,,,,,,,,,170.72482200000013,171.45846040000015,93,imgs/1_stim.png,0.04568044077849086,0.7335394665660382,0.46908875270676215,171.90869420000035,171.94193320000068,171.97529170000053,172.00866900000074,e,2.2299573999998756,170.90818949999993,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,94,0,94,0,,,,,,,,,,,,,,,,,173.17583530000047,173.92612530000042,94,imgs/3_stim.png,0.01987962440002527,0.7477024248642412,0.12118048844811946,174.02619380000033,174.05953339999996,174.05953339999996,174.09291050000047,q,1.3288536000000022,173.35925320000024,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,95,0,95,0,,,,,,,,,,,,,,,,,174.7264814,175.67692100000022,95,imgs/3_stim.png,0.02937771597733066,0.9374666744329216,0.3408401121963924,175.9937359000005,176.02708520000033,176.04375560000062,176.07707970000047,q,1.8424459000007118,174.90990070000043,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,96,0,96,0,,,,,,,,,,,,,,,,,176.79407410000022,177.7944653000004,96,imgs/1_stim.png,0.04989391827600823,0.9902780247637943,0.38280808426264956,178.1447033000004,178.17795220000062,178.2112904000005,178.24469490000047,e,2.0722085999996125,176.97745160000068,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,97,0,97,0,,,,,,,,,,,,,,,,,179.0950455000002,179.81202290000056,97,imgs/3_stim.png,0.02090508894613138,0.714214764091434,0.21162813240743272,179.99539510000068,180.02873660000023,180.0454578000008,180.0787930000006,q,1.455914600000142,179.27841850000004,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,98,0,98,0,,,,,,,,,,,,,,,,,180.77909350000027,181.7628336000007,98,imgs/4_stim.png,0.03553301872047548,0.9721522528364922,0.4509004665666933,182.17968670000027,182.21306390000063,182.2464288000001,182.27975060000063,e,1.641774599999735,180.96248620000006,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,99,0,99,0,,,,,,,,,,,,,,,,,182.6465590000007,183.29685210000025,99,imgs/4_stim.png,0.08556752366897599,0.6496821309043439,0.4566119171327779,183.73035230000005,183.7637205000001,183.84704170000077,183.88039340000068,e,1.499425599999995,182.82997030000024,None,,,stephen6,001,2023_Apr_30_2057,meta-mask2,2021.2.3,59.95372771307742,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.3472696000008,None,,,,,,,
